Mês,Dia,mean,max,Ano
Jan.,11,4.366666666666666,28.2,2011
Jan.,12,0.4833333333333334,4.2,2011
Jan.,13,1.5333333333333332,9.2,2011
Jan.,14,0.5499999999999999,5.0,2011
Jan.,15,1.55,18.6,2011
Jan.,16,0.016666666666666666,0.2,2011
Jan.,17,2.35,16.4,2011
Jan.,18,1.7833333333333332,7.8,2011
Jan.,19,14.783333333333331,79.6,2011
Jan.,20,18.2,94.0,2011
Jan.,21,8.116666666666667,87.4,2011
Jan.,22,17.366666666666667,66.0,2011
Jan.,23,0.03333333333333333,0.4,2011
Jan.,24,5.483333333333333,55.8,2011
Jan.,25,35.958333333333336,126.3,2011
Jan.,26,0.8583333333333334,4.1,2011
Jan.,27,1.2166666666666666,8.0,2011
Jan.,28,7.358333333333333,36.3,2011
Jan.,29,2.5833333333333335,13.4,2011
Jan.,30,0.9083333333333333,7.2,2011
Jan.,31,2.1999999999999997,13.2,2011
Fev.,1,0.36666666666666664,2.4,2011
Fev.,2,0.4583333333333333,4.4,2011
Fev.,3,0.0,0.0,2011
Fev.,4,1.1333333333333335,7.4,2011
Fev.,5,0.0,0.0,2011
Fev.,6,0.09999999999999999,1.2,2011
Fev.,7,0.041666666666666664,0.5,2011
Fev.,8,0.0,0.0,2011
Fev.,9,0.05000000000000001,0.4,2011
Fev.,10,7.091666666666666,39.6,2011
Fev.,11,15.799999999999999,61.0,2011
Fev.,12,6.016666666666666,34.4,2011
Fev.,13,6.633333333333333,33.2,2011
Fev.,14,15.733333333333334,71.0,2011
Fev.,15,11.941666666666668,91.2,2011
Fev.,16,14.116666666666667,62.2,2011
Fev.,17,0.21666666666666667,1.6,2011
Fev.,18,3.266666666666667,24.2,2011
Fev.,19,4.116666666666666,38.2,2011
Fev.,20,0.8249999999999998,8.2,2011
Fev.,21,8.1,33.0,2011
Fev.,22,2.25,11.8,2011
Fev.,23,0.9166666666666666,7.0,2011
Fev.,24,0.20833333333333334,1.0,2011
Fev.,25,2.15,13.0,2011
Fev.,26,5.616666666666666,33.8,2011
Fev.,27,0.0,0.0,2011
Fev.,28,10.491666666666667,64.4,2011
Mar.,1,0.625,5.3,2011
Mar.,2,0.0,0.0,2011
Mar.,3,0.016666666666666666,0.2,2011
Mar.,4,0.16666666666666666,1.6,2011
Mar.,5,1.8166666666666664,10.4,2011
Mar.,6,0.0,0.0,2011
Mar.,7,0.26666666666666666,1.8,2011
Mar.,8,0.7833333333333333,4.0,2011
Mar.,9,18.8,71.0,2011
Mar.,10,3.2083333333333335,16.3,2011
Mar.,11,17.033333333333335,63.6,2011
Mar.,12,25.558333333333334,111.2,2011
Mar.,13,0.6833333333333332,6.2,2011
Mar.,14,0.8249999999999998,5.6,2011
Mar.,15,0.0,0.0,2011
Mar.,16,0.6583333333333333,4.3,2011
Mar.,17,0.5499999999999999,4.6,2011
Mar.,18,0.9916666666666668,6.6,2011
Mar.,19,0.0,0.0,2011
Mar.,20,0.0,0.0,2011
Mar.,21,0.09166666666666667,1.1,2011
Mar.,22,2.1,11.0,2011
Mar.,23,0.0,0.0,2011
Mar.,24,0.0,0.0,2011
Mar.,25,6.516666666666666,28.4,2011
Mar.,26,0.0,0.0,2011
Mar.,27,7.441666666666666,52.0,2011
Mar.,28,5.2749999999999995,32.5,2011
Mar.,29,4.291666666666667,22.6,2011
Mar.,30,2.716666666666667,11.2,2011
Mar.,31,0.19999999999999998,2.4,2011
Abr.,1,0.049999999999999996,0.6,2011
Abr.,2,6.575,28.0,2011
Abr.,3,3.3333333333333335,19.9,2011
Abr.,4,1.8,14.4,2011
Abr.,5,4.808333333333334,19.5,2011
Abr.,6,3.408333333333333,19.7,2011
Abr.,7,0.016666666666666666,0.2,2011
Abr.,8,2.891666666666666,13.2,2011
Abr.,9,8.083333333333334,36.6,2011
Abr.,10,8.95,36.4,2011
Abr.,11,4.108333333333333,30.0,2011
Abr.,12,32.1,137.0,2011
Abr.,13,2.9583333333333335,16.4,2011
Abr.,14,0.9333333333333332,3.6,2011
Abr.,15,4.016666666666667,24.4,2011
Abr.,16,0.2833333333333334,1.3,2011
Abr.,17,0.15,1.2,2011
Abr.,18,10.275,39.9,2011
Abr.,19,6.808333333333333,35.4,2011
Abr.,20,2.1166666666666667,12.0,2011
Abr.,21,0.0,0.0,2011
Abr.,22,0.08333333333333333,0.6,2011
Abr.,23,0.4833333333333334,4.4,2011
Abr.,24,0.875,7.0,2011
Abr.,25,1.5,7.8,2011
Abr.,26,5.066666666666667,28.0,2011
Abr.,27,4.1499999999999995,44.4,2011
Abr.,28,0.024999999999999998,0.3,2011
Abr.,29,2.8083333333333336,26.6,2011
Abr.,30,1.5166666666666666,18.2,2011
Mai.,1,0.0,0.0,2011
Mai.,2,7.233333333333334,25.4,2011
Mai.,3,3.7583333333333333,15.6,2011
Mai.,4,4.983333333333333,31.0,2011
Mai.,5,4.658333333333333,20.6,2011
Mai.,6,2.9333333333333336,16.0,2011
Mai.,7,0.5166666666666667,3.6,2011
Mai.,8,0.0,0.0,2011
Mai.,9,0.9249999999999999,6.2,2011
Mai.,10,4.266666666666667,21.6,2011
Mai.,11,12.949999999999998,45.8,2011
Mai.,12,1.2750000000000001,11.0,2011
Mai.,13,0.0,0.0,2011
Mai.,14,0.0,0.0,2011
Mai.,15,1.8499999999999999,14.4,2011
Mai.,16,2.2666666666666666,12.2,2011
Mai.,17,0.47500000000000003,2.5,2011
Mai.,18,0.0,0.0,2011
Mai.,19,0.06666666666666667,0.8,2011
Mai.,20,4.783333333333334,35.0,2011
Mai.,21,0.15,1.4,2011
Mai.,22,0.0,0.0,2011
Mai.,23,0.19999999999999998,1.8,2011
Mai.,24,0.75,5.4,2011
Mai.,25,3.6999999999999997,13.0,2011
Mai.,26,0.0,0.0,2011
Mai.,27,0.0,0.0,2011
Mai.,28,1.9166666666666667,12.2,2011
Mai.,29,0.0,0.0,2011
Mai.,30,0.18333333333333335,2.0,2011
Mai.,31,0.0,0.0,2011
Jun.,1,0.0,0.0,2011
Jun.,2,0.0,0.0,2011
Jun.,3,0.0,0.0,2011
Jun.,4,8.1,48.0,2011
Jun.,5,1.6166666666666665,19.4,2011
Jun.,6,0.0,0.0,2011
Jun.,7,0.0,0.0,2011
Jun.,8,0.14166666666666666,1.7,2011
Jun.,9,1.3916666666666666,8.6,2011
Jun.,10,0.13333333333333333,1.6,2011
Jun.,11,0.0,0.0,2011
Jun.,12,0.0,0.0,2011
Jun.,13,0.19166666666666665,1.4,2011
Jun.,14,0.0,0.0,2011
Jun.,15,0.0,0.0,2011
Jun.,16,0.0,0.0,2011
Jun.,17,0.016666666666666666,0.2,2011
Jun.,18,0.35833333333333334,2.2,2011
Jun.,19,3.7083333333333335,21.8,2011
Jun.,20,2.3833333333333333,27.0,2011
Jun.,21,0.008333333333333333,0.1,2011
Jun.,22,0.041666666666666664,0.5,2011
Jun.,23,0.008333333333333333,0.1,2011
Jun.,24,18.4,77.2,2011
Jun.,25,0.225,2.6,2011
Jun.,26,0.0,0.0,2011
Jun.,27,0.0,0.0,2011
Jun.,28,0.9583333333333334,5.9,2011
Jun.,29,2.2833333333333337,11.2,2011
Jun.,30,3.8333333333333335,22.2,2011
Jul.,1,0.0,0.0,2011
Jul.,2,0.0,0.0,2011
Jul.,3,0.0,0.0,2011
Jul.,4,0.0,0.0,2011
Jul.,5,6.616666666666666,35.0,2011
Jul.,6,0.5499999999999999,3.4,2011
Jul.,7,0.0,0.0,2011
Jul.,8,0.6083333333333334,4.7,2011
Jul.,9,6.3500000000000005,28.0,2011
Jul.,10,0.6,7.2,2011
Jul.,11,0.0,0.0,2011
Jul.,12,3.0,16.6,2011
Jul.,13,1.8916666666666666,11.0,2011
Jul.,14,0.0,0.0,2011
Jul.,15,0.0,0.0,2011
Jul.,16,13.683333333333332,77.8,2011
Jul.,17,0.0,0.0,2011
Jul.,18,0.0,0.0,2011
Jul.,19,0.0,0.0,2011
Jul.,20,0.0,0.0,2011
Jul.,21,0.0,0.0,2011
Jul.,22,0.0,0.0,2011
Jul.,23,0.0,0.0,2011
Jul.,24,0.0,0.0,2011
Jul.,25,0.0,0.0,2011
Jul.,26,0.0,0.0,2011
Jul.,27,0.0,0.0,2011
Jul.,28,0.0,0.0,2011
Jul.,29,0.0,0.0,2011
Jul.,30,0.0,0.0,2011
Jul.,31,0.25,3.0,2011
Ago.,1,3.033333333333333,26.8,2011
Ago.,2,0.08333333333333333,0.6,2011
Ago.,3,0.0,0.0,2011
Ago.,4,0.0,0.0,2011
Ago.,5,0.0,0.0,2011
Ago.,6,0.0,0.0,2011
Ago.,7,0.0,0.0,2011
Ago.,8,0.0,0.0,2011
Ago.,9,0.0,0.0,2011
Ago.,10,0.0,0.0,2011
Ago.,11,0.06666666666666667,0.8,2011
Ago.,12,0.0,0.0,2011
Ago.,13,0.0,0.0,2011
Ago.,14,0.13333333333333333,1.6,2011
Ago.,15,0.7999999999999999,4.0,2011
Ago.,16,0.0,0.0,2011
Ago.,17,0.0,0.0,2011
Ago.,18,0.0,0.0,2011
Ago.,19,0.0,0.0,2011
Ago.,20,0.0,0.0,2011
Ago.,21,0.0,0.0,2011
Ago.,22,0.0,0.0,2011
Ago.,23,0.9666666666666667,9.0,2011
Ago.,24,0.0,0.0,2011
Ago.,25,0.0,0.0,2011
Ago.,26,6.366666666666667,42.6,2011
Ago.,27,0.0,0.0,2011
Ago.,28,0.0,0.0,2011
Ago.,29,0.0,0.0,2011
Ago.,30,0.0,0.0,2011
Ago.,31,0.0,0.0,2011
Set.,1,0.0,0.0,2011
Set.,2,0.0,0.0,2011
Set.,3,0.0,0.0,2011
Set.,4,0.0,0.0,2011
Set.,5,0.0,0.0,2011
Set.,6,0.0,0.0,2011
Set.,7,0.0,0.0,2011
Set.,8,0.0,0.0,2011
Set.,9,0.0,0.0,2011
Set.,10,0.0,0.0,2011
Set.,11,0.0,0.0,2011
Set.,12,0.0,0.0,2011
Set.,13,0.0,0.0,2011
Set.,14,0.0,0.0,2011
Set.,15,0.0,0.0,2011
Set.,16,0.0,0.0,2011
Set.,17,0.0,0.0,2011
Set.,18,0.0,0.0,2011
Set.,19,0.0,0.0,2011
Set.,20,0.0,0.0,2011
Set.,21,0.0,0.0,2011
Set.,22,0.0,0.0,2011
Set.,23,0.0,0.0,2011
Set.,24,0.0,0.0,2011
Set.,25,0.0,0.0,2011
Set.,26,0.0,0.0,2011
Set.,27,0.0,0.0,2011
Set.,28,0.0,0.0,2011
Set.,29,0.0,0.0,2011
Set.,30,0.0,0.0,2011
Out.,1,0.0,0.0,2011
Out.,2,0.0,0.0,2011
Out.,3,0.0,0.0,2011
Out.,4,0.0,0.0,2011
Out.,5,0.0,0.0,2011
Out.,6,0.0,0.0,2011
Out.,7,0.0,0.0,2011
Out.,8,0.0,0.0,2011
Out.,9,0.0,0.0,2011
Out.,10,0.0,0.0,2011
Out.,11,0.0,0.0,2011
Out.,12,0.0,0.0,2011
Out.,13,0.0,0.0,2011
Out.,14,0.0,0.0,2011
Out.,15,0.0,0.0,2011
Out.,16,0.0,0.0,2011
Out.,17,0.06666666666666667,0.8,2011
Out.,18,0.0,0.0,2011
Out.,19,0.024999999999999998,0.3,2011
Out.,20,0.6416666666666667,7.7,2011
Out.,21,1.9333333333333333,14.0,2011
Out.,22,0.0,0.0,2011
Out.,23,0.0,0.0,2011
Out.,24,0.0,0.0,2011
Out.,25,0.024999999999999998,0.3,2011
Out.,26,0.0,0.0,2011
Out.,27,0.0,0.0,2011
Out.,28,0.6083333333333333,4.1,2011
Out.,29,0.016666666666666666,0.2,2011
Out.,30,0.6,6.0,2011
Out.,31,0.2833333333333333,3.4,2011
Nov.,1,0.0,0.0,2011
Nov.,2,0.041666666666666664,0.5,2011
Nov.,3,0.0,0.0,2011
Nov.,4,0.0,0.0,2011
Nov.,5,0.20000000000000004,1.6,2011
Nov.,6,0.041666666666666664,0.5,2011
Nov.,7,0.0,0.0,2011
Nov.,8,0.3666666666666667,4.4,2011
Nov.,9,0.0,0.0,2011
Nov.,10,0.0,0.0,2011
Nov.,11,0.041666666666666664,0.5,2011
Nov.,12,0.11666666666666665,1.4,2011
Nov.,13,0.0,0.0,2011
Nov.,14,0.11666666666666665,1.4,2011
Nov.,15,0.16666666666666666,1.0,2011
Nov.,16,0.125,1.5,2011
Nov.,17,0.0,0.0,2011
Nov.,18,0.0,0.0,2011
Nov.,19,0.0,0.0,2011
Nov.,20,0.0,0.0,2011
Nov.,21,0.0,0.0,2011
Nov.,22,0.0,0.0,2011
Nov.,23,0.0,0.0,2011
Nov.,24,0.0,0.0,2011
Nov.,25,0.0,0.0,2011
Nov.,26,0.0,0.0,2011
Nov.,27,0.0,0.0,2011
Nov.,28,0.0,0.0,2011
Nov.,29,0.21666666666666667,2.6,2011
Nov.,30,0.016666666666666666,0.2,2011
Dez.,1,0.0,0.0,2011
Dez.,2,0.0,0.0,2011
Dez.,3,0.0,0.0,2011
Dez.,4,0.0,0.0,2011
Dez.,5,0.0,0.0,2011
Dez.,6,0.075,0.9,2011
Dez.,7,0.0,0.0,2011
Dez.,8,0.0,0.0,2011
Dez.,9,0.0,0.0,2011
Dez.,10,0.0,0.0,2011
Dez.,11,0.0,0.0,2011
Dez.,12,0.0,0.0,2011
Dez.,13,0.0,0.0,2011
Dez.,14,0.0,0.0,2011
Dez.,15,0.0,0.0,2011
Dez.,16,0.0,0.0,2011
Dez.,17,0.0,0.0,2011
Dez.,18,0.0,0.0,2011
Dez.,19,0.0,0.0,2011
Dez.,20,0.15833333333333333,1.9,2011
Dez.,21,0.049999999999999996,0.6,2011
Dez.,22,0.024999999999999998,0.3,2011
Dez.,23,0.0,0.0,2011
Dez.,24,0.049999999999999996,0.6,2011
Dez.,25,0.0,0.0,2011
Dez.,26,0.3666666666666667,3.0,2011
Dez.,27,0.0,0.0,2011
Dez.,28,0.0,0.0,2011
Dez.,29,0.0,0.0,2011
Dez.,30,0.0,0.0,2011
Dez.,31,0.0,0.0,2011
Jan.,1,0.0,0.0,2012
Jan.,2,0.0,0.0,2012
Jan.,3,0.06666666666666667,0.8,2012
Jan.,4,0.041666666666666664,0.5,2012
Jan.,5,0.016666666666666666,0.2,2012
Jan.,6,0.0,0.0,2012
Jan.,7,0.5833333333333334,7.0,2012
Jan.,8,0.0,0.0,2012
Jan.,9,0.7166666666666667,4.0,2012
Jan.,10,0.0,0.0,2012
Jan.,11,0.5,3.7,2012
Jan.,12,0.0,0.0,2012
Jan.,13,0.0,0.0,2012
Jan.,14,0.0,0.0,2012
Jan.,15,0.0,0.0,2012
Jan.,16,0.0,0.0,2012
Jan.,17,0.06666666666666667,0.8,2012
Jan.,18,8.066666666666666,72.6,2012
Jan.,19,5.516666666666666,32.6,2012
Jan.,20,2.0500000000000003,20.6,2012
Jan.,21,1.0416666666666667,9.6,2012
Jan.,22,0.2833333333333334,2.6,2012
Jan.,23,0.0,0.0,2012
Jan.,24,0.03333333333333333,0.4,2012
Jan.,25,0.17500000000000002,1.7,2012
Jan.,26,0.26666666666666666,3.0,2012
Jan.,27,0.5833333333333334,5.6,2012
Jan.,28,0.016666666666666666,0.2,2012
Jan.,29,0.016666666666666666,0.2,2012
Jan.,30,0.0,0.0,2012
Jan.,31,0.0,0.0,2012
Fev.,1,0.0,0.0,2012
Fev.,2,0.0,0.0,2012
Fev.,3,0.42500000000000004,4.2,2012
Fev.,4,0.016666666666666666,0.2,2012
Fev.,5,0.0,0.0,2012
Fev.,6,0.0,0.0,2012
Fev.,7,0.06666666666666667,0.8,2012
Fev.,8,0.17500000000000002,1.3,2012
Fev.,9,0.049999999999999996,0.6,2012
Fev.,10,0.7666666666666666,8.2,2012
Fev.,11,0.2333333333333333,2.8,2012
Fev.,12,0.0,0.0,2012
Fev.,13,0.5333333333333333,3.4,2012
Fev.,14,0.12499999999999999,0.7,2012
Fev.,15,2.3916666666666666,10.4,2012
Fev.,16,0.09999999999999999,0.7,2012
Fev.,17,11.691666666666665,33.6,2012
Fev.,18,8.533333333333333,30.4,2012
Fev.,19,1.6500000000000001,6.8,2012
Fev.,20,0.0,0.0,2012
Fev.,21,2.3666666666666667,10.8,2012
Fev.,22,2.7416666666666667,12.2,2012
Fev.,23,6.216666666666666,34.8,2012
Fev.,24,0.5166666666666667,5.0,2012
Fev.,25,1.9833333333333332,9.0,2012
Fev.,26,7.05,31.8,2012
Fev.,27,12.216666666666667,52.0,2012
Fev.,28,7.058333333333334,27.0,2012
Fev.,29,6.3999999999999995,31.3,2012
Mar.,1,0.0,0.0,2012
Mar.,2,0.0,0.0,2012
Mar.,3,0.03333333333333333,0.4,2012
Mar.,4,0.18333333333333335,1.8,2012
Mar.,5,0.049999999999999996,0.6,2012
Mar.,6,0.08333333333333333,1.0,2012
Mar.,7,0.0,0.0,2012
Mar.,8,2.0916666666666663,7.8,2012
Mar.,9,2.733333333333333,10.0,2012
Mar.,10,16.775000000000002,55.6,2012
Mar.,11,2.783333333333333,23.8,2012
Mar.,12,1.1749999999999998,5.2,2012
Mar.,13,7.058333333333334,27.6,2012
Mar.,14,3.633333333333333,13.6,2012
Mar.,15,8.375,27.0,2012
Mar.,16,2.891666666666667,16.6,2012
Mar.,17,0.0,0.0,2012
Mar.,18,0.5166666666666667,5.0,2012
Mar.,19,0.0,0.0,2012
Mar.,20,1.7416666666666665,20.2,2012
Mar.,21,0.39166666666666666,4.0,2012
Mar.,22,8.433333333333334,43.8,2012
Mar.,23,1.2833333333333334,6.8,2012
Mar.,24,4.533333333333333,15.4,2012
Mar.,25,2.9499999999999997,12.4,2012
Mar.,26,2.225,12.0,2012
Mar.,27,33.15833333333333,197.5,2012
Mar.,28,27.558333333333334,93.8,2012
Mar.,29,0.8916666666666666,6.6,2012
Mar.,30,1.3833333333333335,6.4,2012
Mar.,31,1.7333333333333332,10.4,2012
Abr.,1,1.1166666666666667,7.4,2012
Abr.,2,5.1499999999999995,34.4,2012
Abr.,3,0.4916666666666667,1.8,2012
Abr.,4,0.19166666666666665,1.6,2012
Abr.,5,0.6083333333333333,5.5,2012
Abr.,6,0.25833333333333336,1.5,2012
Abr.,7,0.6999999999999998,4.6,2012
Abr.,8,1.9666666666666668,11.0,2012
Abr.,9,0.0,0.0,2012
Abr.,10,0.2416666666666667,1.2,2012
Abr.,11,0.5333333333333333,3.2,2012
Abr.,12,1.0250000000000001,8.9,2012
Abr.,13,0.0,0.0,2012
Abr.,14,0.0,0.0,2012
Abr.,15,1.7166666666666668,13.6,2012
Abr.,16,4.233333333333333,16.8,2012
Abr.,17,3.6833333333333336,12.4,2012
Abr.,18,0.18333333333333335,2.2,2012
Abr.,19,1.5249999999999997,8.1,2012
Abr.,20,2.975,16.6,2012
Abr.,21,2.4083333333333337,10.5,2012
Abr.,22,11.091666666666667,42.0,2012
Abr.,23,0.8166666666666668,5.6,2012
Abr.,24,1.6916666666666667,8.4,2012
Abr.,25,1.0083333333333335,5.6,2012
Abr.,26,1.75,5.0,2012
Abr.,27,2.0666666666666664,8.5,2012
Abr.,28,0.0,0.0,2012
Abr.,29,0.0,0.0,2012
Abr.,30,0.6,3.8,2012
Mai.,1,0.25,3.0,2012
Mai.,2,0.11666666666666665,1.4,2012
Mai.,3,0.0,0.0,2012
Mai.,4,0.0,0.0,2012
Mai.,5,0.0,0.0,2012
Mai.,6,0.016666666666666666,0.2,2012
Mai.,7,0.0,0.0,2012
Mai.,8,0.0,0.0,2012
Mai.,9,0.0,0.0,2012
Mai.,10,0.0,0.0,2012
Mai.,11,0.225,1.9,2012
Mai.,12,2.5666666666666664,12.6,2012
Mai.,13,0.7999999999999999,7.8,2012
Mai.,14,0.0,0.0,2012
Mai.,15,2.191666666666667,10.4,2012
Mai.,16,0.31666666666666665,1.9,2012
Mai.,17,0.41666666666666674,2.6,2012
Mai.,18,0.016666666666666666,0.2,2012
Mai.,19,2.4833333333333334,13.4,2012
Mai.,20,0.26666666666666666,2.4,2012
Mai.,21,0.0,0.0,2012
Mai.,22,0.0,0.0,2012
Mai.,23,36.516666666666666,102.6,2012
Mai.,24,0.08333333333333333,0.6,2012
Mai.,25,0.0,0.0,2012
Mai.,26,0.0,0.0,2012
Mai.,27,0.3333333333333333,3.0,2012
Mai.,28,0.008333333333333333,0.1,2012
Mai.,29,0.0,0.0,2012
Mai.,30,0.0,0.0,2012
Mai.,31,0.0,0.0,2012
Jun.,1,0.024999999999999998,0.3,2012
Jun.,2,0.16666666666666666,2.0,2012
Jun.,3,0.13333333333333333,1.2,2012
Jun.,4,0.775,4.2,2012
Jun.,5,0.13333333333333333,1.0,2012
Jun.,6,0.0,0.0,2012
Jun.,7,0.0,0.0,2012
Jun.,8,0.6083333333333333,6.8,2012
Jun.,9,0.024999999999999998,0.3,2012
Jun.,10,0.0,0.0,2012
Jun.,11,1.6833333333333333,16.0,2012
Jun.,12,1.8999999999999997,13.2,2012
Jun.,13,0.2583333333333333,1.7,2012
Jun.,14,0.0,0.0,2012
Jun.,15,0.0,0.0,2012
Jun.,16,0.0,0.0,2012
Jun.,17,1.55,15.8,2012
Jun.,18,1.2916666666666667,8.1,2012
Jun.,19,0.024999999999999998,0.3,2012
Jun.,20,4.166666666666667,31.0,2012
Jun.,21,0.25,3.0,2012
Jun.,22,10.85,87.0,2012
Jun.,23,42.516666666666666,197.6,2012
Jun.,24,0.25,3.0,2012
Jun.,25,0.0,0.0,2012
Jun.,26,0.03333333333333333,0.4,2012
Jun.,27,0.0,0.0,2012
Jun.,28,2.4666666666666663,12.0,2012
Jun.,29,0.03333333333333333,0.4,2012
Jun.,30,0.0,0.0,2012
Jul.,1,0.0,0.0,2012
Jul.,2,0.016666666666666666,0.2,2012
Jul.,3,0.0,0.0,2012
Jul.,4,0.0,0.0,2012
Jul.,5,0.0,0.0,2012
Jul.,6,0.0,0.0,2012
Jul.,7,0.0,0.0,2012
Jul.,8,0.0,0.0,2012
Jul.,9,0.0,0.0,2012
Jul.,10,0.0,0.0,2012
Jul.,11,0.05833333333333333,0.7,2012
Jul.,12,0.0,0.0,2012
Jul.,13,0.0,0.0,2012
Jul.,14,0.125,1.2,2012
Jul.,15,0.10833333333333334,1.3,2012
Jul.,16,0.03333333333333333,0.4,2012
Jul.,17,0.10833333333333334,1.3,2012
Jul.,18,0.0,0.0,2012
Jul.,19,0.0,0.0,2012
Jul.,20,0.0,0.0,2012
Jul.,21,0.44999999999999996,4.8,2012
Jul.,22,0.0,0.0,2012
Jul.,23,0.016666666666666666,0.2,2012
Jul.,24,0.0,0.0,2012
Jul.,25,0.0,0.0,2012
Jul.,26,0.0,0.0,2012
Jul.,27,0.0,0.0,2012
Jul.,28,0.19999999999999998,2.4,2012
Jul.,29,0.0,0.0,2012
Jul.,30,0.0,0.0,2012
Jul.,31,0.0,0.0,2012
Ago.,1,0.0,0.0,2012
Ago.,2,0.0,0.0,2012
Ago.,3,0.0,0.0,2012
Ago.,4,0.0,0.0,2012
Ago.,5,0.0,0.0,2012
Ago.,6,0.0,0.0,2012
Ago.,7,0.0,0.0,2012
Ago.,8,0.0,0.0,2012
Ago.,9,0.0,0.0,2012
Ago.,10,0.0,0.0,2012
Ago.,11,0.0,0.0,2012
Ago.,12,0.0,0.0,2012
Ago.,13,0.0,0.0,2012
Ago.,14,0.0,0.0,2012
Ago.,15,0.0,0.0,2012
Ago.,16,0.0,0.0,2012
Ago.,17,0.0,0.0,2012
Ago.,18,0.0,0.0,2012
Ago.,19,0.0,0.0,2012
Ago.,20,0.0,0.0,2012
Ago.,21,0.0,0.0,2012
Ago.,22,0.0,0.0,2012
Ago.,23,0.0,0.0,2012
Ago.,24,0.0,0.0,2012
Ago.,25,0.0,0.0,2012
Ago.,26,0.0,0.0,2012
Ago.,27,0.0,0.0,2012
Ago.,28,0.0,0.0,2012
Ago.,29,0.0,0.0,2012
Ago.,30,0.0,0.0,2012
Ago.,31,0.0,0.0,2012
Set.,1,0.0,0.0,2012
Set.,2,0.0,0.0,2012
Set.,3,0.0,0.0,2012
Set.,4,0.0,0.0,2012
Set.,5,0.0,0.0,2012
Set.,6,0.0,0.0,2012
Set.,7,0.0,0.0,2012
Set.,8,0.0,0.0,2012
Set.,9,0.0,0.0,2012
Set.,10,0.0,0.0,2012
Set.,11,0.0,0.0,2012
Set.,12,0.0,0.0,2012
Set.,13,0.13333333333333333,1.6,2012
Set.,14,0.0,0.0,2012
Set.,15,0.0,0.0,2012
Set.,16,0.0,0.0,2012
Set.,17,0.0,0.0,2012
Set.,18,0.0,0.0,2012
Set.,19,0.0,0.0,2012
Set.,20,0.0,0.0,2012
Set.,21,0.0,0.0,2012
Set.,22,0.0,0.0,2012
Set.,23,0.0,0.0,2012
Set.,24,0.0,0.0,2012
Set.,25,0.0,0.0,2012
Set.,26,0.0,0.0,2012
Set.,27,0.041666666666666664,0.5,2012
Set.,28,0.0,0.0,2012
Set.,29,0.0,0.0,2012
Set.,30,0.0,0.0,2012
Out.,1,0.0,0.0,2012
Out.,2,0.0,0.0,2012
Out.,3,0.15,1.8,2012
Out.,4,0.0,0.0,2012
Out.,5,0.0,0.0,2012
Out.,6,0.0,0.0,2012
Out.,7,0.0,0.0,2012
Out.,8,0.0,0.0,2012
Out.,9,0.0,0.0,2012
Out.,10,0.0,0.0,2012
Out.,11,0.09999999999999999,1.2,2012
Out.,12,0.0,0.0,2012
Out.,13,0.0,0.0,2012
Out.,14,0.041666666666666664,0.5,2012
Out.,15,0.0,0.0,2012
Out.,16,0.06666666666666667,0.8,2012
Out.,17,0.0,0.0,2012
Out.,18,0.0,0.0,2012
Out.,19,0.0,0.0,2012
Out.,20,0.0,0.0,2012
Out.,21,0.0,0.0,2012
Out.,22,0.03333333333333333,0.4,2012
Out.,23,0.0,0.0,2012
Out.,24,0.0,0.0,2012
Out.,25,0.09999999999999999,1.2,2012
Out.,26,0.39166666666666666,4.7,2012
Out.,27,0.016666666666666666,0.2,2012
Out.,28,0.0,0.0,2012
Out.,29,0.041666666666666664,0.5,2012
Out.,30,0.0,0.0,2012
Out.,31,0.0,0.0,2012
Nov.,1,0.041666666666666664,0.5,2012
Nov.,2,0.0,0.0,2012
Nov.,3,0.016666666666666666,0.2,2012
Nov.,4,0.0,0.0,2012
Nov.,5,0.0,0.0,2012
Nov.,6,0.0,0.0,2012
Nov.,7,0.0,0.0,2012
Nov.,8,0.0,0.0,2012
Nov.,9,0.0,0.0,2012
Nov.,10,0.06666666666666667,0.8,2012
Nov.,11,0.0,0.0,2012
Nov.,12,0.0,0.0,2012
Nov.,13,0.0,0.0,2012
Nov.,14,0.0,0.0,2012
Nov.,15,0.0,0.0,2012
Nov.,16,0.0,0.0,2012
Nov.,17,0.0,0.0,2012
Nov.,18,0.0,0.0,2012
Nov.,19,0.0,0.0,2012
Nov.,20,0.0,0.0,2012
Nov.,21,0.0,0.0,2012
Nov.,22,0.0,0.0,2012
Nov.,23,0.0,0.0,2012
Nov.,24,0.0,0.0,2012
Nov.,25,0.0,0.0,2012
Nov.,26,0.0,0.0,2012
Nov.,27,0.0,0.0,2012
Nov.,28,0.09999999999999999,0.7,2012
Nov.,29,0.0,0.0,2012
Nov.,30,0.14166666666666666,1.7,2012
Dez.,1,0.0,0.0,2012
Dez.,2,0.024999999999999998,0.3,2012
Dez.,3,0.024999999999999998,0.3,2012
Dez.,4,0.0,0.0,2012
Dez.,5,0.0,0.0,2012
Dez.,6,0.15,1.0,2012
Dez.,7,0.041666666666666664,0.4,2012
Dez.,8,0.0,0.0,2012
Dez.,9,0.0,0.0,2012
Dez.,10,0.0,0.0,2012
Dez.,11,0.06666666666666667,0.8,2012
Dez.,12,0.0,0.0,2012
Dez.,13,0.0,0.0,2012
Dez.,14,0.0,0.0,2012
Dez.,15,0.0,0.0,2012
